"Site","Datetime","max_WT","Solar_2d","Air_tmin","GWT_max","GWL_max_7day","ppt","Air_trange","WL_daily_range","GWT_range","GWL_range","Water_area_m2_3d","Elev_m","Size_km2"
"Cooper","8/24/2023",14.0042,24.83135947,7.5,NA,NA,0,13.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/25/2023",14.19726,24.0408,9.1,NA,NA,0,15.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/26/2023",15.02309,23.61744053,12.4,NA,NA,0,14,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/27/2023",15.22687,23.87664053,12.8,NA,NA,0,14.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/28/2023",15.10889,23.77727974,12.6,NA,NA,0,17.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/29/2023",11.92354,22.36895947,10.8,NA,NA,0.58,13.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/30/2023",12.56704,21.2544,8.7,NA,NA,1.41,6.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/31/2023",9.370962,14.54543987,8.2,NA,NA,1.22,8.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/1/2023",10.22897,11.9448,9.7,NA,NA,14.1,2.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/2/2023",13.11402,18.8956804,10.5,NA,NA,1.01,4.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/3/2023",12.89952,21.32352026,11.2,NA,NA,0,12,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/4/2023",12.17021,21.384,8.6,NA,NA,2.33,8.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/5/2023",13.84333,22.01904053,6.6,NA,NA,0.46,6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/6/2023",13.4465,22.24800066,5.5,NA,NA,0,12.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/7/2023",13.09257,18.9864,5.1,NA,NA,0,14.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/8/2023",13.80043,18.8784,6.6,NA,NA,0,12.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/9/2023",13.92913,21.63456013,6.3,NA,NA,0,16.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/10/2023",14.05783,21.12912026,10.8,NA,NA,0,14.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/11/2023",12.40616,20.48976013,10.3,NA,NA,0,13.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/12/2023",13.661,19.8763196,9.2,NA,NA,0,11,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/13/2023",13.92913,20.2651196,8.9,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/14/2023",13.76825,20.99087974,8.2,NA,NA,0,13.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/15/2023",13.84333,20.92176013,9.5,NA,NA,0,17.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/16/2023",13.86478,20.43792026,11.6,NA,NA,0,17.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/17/2023",12.82444,19.68192026,10.6,NA,NA,0,17.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/18/2023",13.0175,19.08144053,9.9,NA,NA,0,13.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/19/2023",12.12731,18.9216,4.6,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/20/2023",9.928667,15.0811196,4.8,NA,NA,0.97,10.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/21/2023",10.08954,12.29903987,2.8,NA,NA,2.66,6.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/22/2023",12.09514,16.29503987,2.1,NA,NA,0.76,11.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/23/2023",9.478213,16.3123196,3,NA,NA,0,14.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/24/2023",8.191201,10.44143987,5.5,NA,NA,0.85,7.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/25/2023",9.167185,7.391520264,6,NA,NA,9.53,4.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/26/2023",10.14317,8.933760132,7.2,NA,NA,5.96,4.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/27/2023",9.306611,9.8712,6.3,NA,NA,11.97,4.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/28/2023",10.14317,10.70063987,5.4,NA,NA,8.49,2.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/29/2023",8.244827,10.35071993,5.5,NA,NA,3.41,4.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/15/2024",7.933799,21.22847974,2.1,NA,NA,2.48,13.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/16/2024",8.234102,21.25872026,2.1,NA,NA,11.47,5.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/17/2024",7.976699,22.9824,1.9,NA,NA,3.35,8.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/18/2024",9.864316,24.81407974,2.5,NA,NA,1.9,6.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/19/2024",10.07882,32.38703921,1.6,NA,NA,0,16.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/20/2024",10.50782,31.9032,6,NA,NA,0,16.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/21/2024",10.72232,31.5144,10.7,NA,NA,0,13.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/22/2024",11.10843,30.81455947,10.6,NA,NA,0,16.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/23/2024",10.97973,31.02192026,9.9,NA,NA,0,15.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/24/2024",11.15133,32.0328,6.2,NA,NA,0.91,11.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/25/2024",11.40873,32.0544,4.1,NA,NA,0,17.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/26/2024",9.13501,29.56176079,8.1,NA,NA,0,19.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/27/2024",8.791807,25.49664053,6.6,NA,NA,0.36,10.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/28/2024",11.40873,27.59184053,6.2,NA,NA,0.27,7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/29/2024",9.392412,27.10368105,6.2,NA,NA,0,15.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","6/30/2024",10.63652,25.49232026,9.4,NA,NA,0.33,11.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/1/2024",11.45163,29.17295947,10.3,NA,NA,0.66,8.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/2/2024",11.70903,30.59423921,8.4,NA,NA,0,11.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/3/2024",11.79483,30.996,6.5,NA,NA,0,13.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/4/2024",12.18094,30.89232026,6.3,NA,NA,0,17,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/5/2024",12.65284,30.81887974,8.4,NA,NA,0,21,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/6/2024",12.78154,30.95712026,13.2,NA,NA,0,19.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/7/2024",12.95314,30.91392026,14.1,NA,NA,0,18.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/8/2024",13.21055,30.53375947,14.3,NA,NA,0,18.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/9/2024",13.12475,30.348,15.8,NA,NA,0,18.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/10/2024",12.99604,30.3048,16.6,NA,NA,0,18.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/11/2024",12.95314,30.33071895,10.8,NA,NA,0,18.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/12/2024",13.12475,30.46895947,10.1,NA,NA,0,16.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/13/2024",13.29635,30.29184053,9.6,NA,NA,0,18.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/14/2024",13.33925,30.05856079,12.4,NA,NA,0,18.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/15/2024",12.86734,30.13632026,11.4,NA,NA,0,16.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/16/2024",13.25345,28.65024053,10.6,NA,NA,0,16.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/17/2024",13.51085,26.05824053,12.2,NA,NA,0,21.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/18/2024",13.46795,27.36287974,12.2,NA,NA,0,16.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/19/2024",13.51085,29.6352,11.3,NA,NA,0,15.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/20/2024",13.29635,29.50127974,11.8,NA,NA,0,16.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/21/2024",13.25345,28.47743921,12.2,NA,NA,0,19.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/22/2024",13.51085,28.3176,11.3,NA,NA,0,13,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/23/2024",13.42505,29.47967974,6.9,NA,NA,0,13.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/24/2024",13.55375,28.75823921,6.1,NA,NA,0,20.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/25/2024",12.82444,28.33487974,7.3,NA,NA,0,16.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/26/2024",13.03895,29.27232026,5.5,NA,NA,0,12.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/27/2024",12.26674,29.01744053,5.6,NA,NA,0,18.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/28/2024",12.00934,26.90927974,7.5,NA,NA,0,15.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/29/2024",10.25042,17.07695947,8.7,NA,NA,0,12.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/30/2024",12.73864,17.97984053,10.9,NA,NA,3.61,5.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","7/31/2024",14.11146,27.4536,10.6,NA,NA,0,9.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/1/2024",14.15436,27.69983921,10.5,NA,NA,0,16.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/2/2024",15.09816,26.98703921,15.6,NA,NA,0,18.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/3/2024",10.89393,24.36047974,15.6,NA,NA,0,14.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/4/2024",14.36886,24.77952026,13.3,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/5/2024",14.62626,27.27215947,12.2,NA,NA,0,17.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/6/2024",14.28306,27.4536,10.7,NA,NA,0,16.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/7/2024",13.93985,27.57888105,9.2,NA,NA,0,14.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/8/2024",12.52414,26.53344053,9.4,NA,NA,0,19,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/9/2024",13.46795,26.10575947,13.9,NA,NA,0,14.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/10/2024",14.45466,26.60687974,13.2,NA,NA,0,15.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/11/2024",14.19726,26.42544053,12.5,NA,NA,0,14.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/12/2024",13.55375,25.98047974,10.2,NA,NA,0,14.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/13/2024",12.86734,25.75583921,8.6,NA,NA,0.75,9.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/14/2024",13.98275,25.98047974,7.6,NA,NA,0,7.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/15/2024",11.83773,24.15312026,8.3,NA,NA,0,12.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/16/2024",13.46795,23.48352026,10.6,NA,NA,0,6.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/17/2024",14.15436,23.21567974,9.2,NA,NA,0,12,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/18/2024",13.55375,23.4144,8.5,NA,NA,11.79,17.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/19/2024",12.22384,24.69312026,7.9,NA,NA,0,11,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/20/2024",12.99604,24.04944053,8,NA,NA,0,11.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/21/2024",13.38215,23.33232026,7.6,NA,NA,0,12.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/22/2024",10.37912,21.2371196,9.2,NA,NA,0,10.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/23/2024",10.63652,15.80687974,8.4,NA,NA,13.48,6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/24/2024",9.950117,14.6448,4.7,NA,NA,4.48,7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/25/2024",12.48124,19.77696013,5.6,NA,NA,0,6.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/26/2024",13.63955,22.98672026,6.1,NA,NA,0,13.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/27/2024",11.83773,21.8116804,8.5,NA,NA,0.2,16.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/28/2024",12.95314,22.15296013,3,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/29/2024",12.95314,24.28704053,1.8,NA,NA,0,19.2,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/30/2024",13.59665,23.9976,8.9,NA,NA,0,16.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","8/31/2024",13.76825,23.6304,11,NA,NA,0,19.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/1/2024",12.91024,22.48560066,15.2,NA,NA,0,17.8,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/2/2024",13.85405,21.51792026,12.2,NA,NA,0,18,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/3/2024",13.85405,21.98880066,10.2,NA,NA,0,10.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/4/2024",13.25345,22.49856079,9.2,NA,NA,0,12.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/5/2024",13.21055,22.33007974,12.3,NA,NA,0,16.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/6/2024",13.46795,21.95423921,16.7,NA,NA,0,14.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/7/2024",12.22384,20.6323196,17.8,NA,NA,0,15.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/8/2024",13.81115,20.21327974,15.7,NA,NA,0,13.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/9/2024",13.55375,21.02976013,12.3,NA,NA,0,14.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/10/2024",13.42505,20.99952026,10.9,NA,NA,0,13.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/11/2024",10.97973,15.45696013,8.4,NA,NA,0.3,13.4,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/12/2024",10.20752,11.4004804,8.2,NA,NA,7.37,5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/13/2024",12.78154,16.44192026,7.7,NA,NA,0.54,4.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/14/2024",11.70903,19.75967974,7,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/15/2024",11.79483,19.60847974,7,NA,NA,2.74,9.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/16/2024",9.478213,17.15472026,4.7,NA,NA,0,8.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/17/2024",10.63652,15.8328,6.5,NA,NA,0,9.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/18/2024",12.09514,18.144,7.4,NA,NA,0.04,5.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/19/2024",12.13804,19.14192026,6.8,NA,NA,0,9.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/20/2024",11.19423,19.21967974,5.4,NA,NA,0,12.6,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/21/2024",10.97973,18.576,3.6,NA,NA,0,11.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/22/2024",11.19423,18.1872,4.6,NA,NA,0,16,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/23/2024",12.09514,17.4096,8.5,NA,NA,0,13.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/24/2024",12.56704,17.05104053,10.2,NA,NA,0,11.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/25/2024",9.606914,14.19552026,13.4,NA,NA,0,15.5,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/26/2024",11.15133,14.17392026,5.3,NA,NA,13.58,14.3,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/27/2024",12.48124,17.37504053,3.4,NA,NA,0.3,15.1,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/28/2024",12.05224,17.0424,10.4,NA,NA,0,9.9,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/29/2024",10.20752,17.4139196,4.5,NA,NA,0,18.7,NA,NA,NA,NA,1178.056898,0.024
"Cooper","9/30/2024",9.821416,17.55216013,1.3,NA,NA,0,11.5,NA,NA,NA,NA,1178.056898,0.024
"Crater","6/1/2023",12.304,32.5728,1.5,5.347,1.50313760883124,0,10.6,-0.330368140507108,0.103,-0.559087594213979,37748.25,1104.241036,0.183
"Crater","6/2/2023",12.497,31.73903921,1.4,5.45,1.50413027967114,0,15.1,0.010785900596967,0.103,-0.0606682555650536,33835.5,1104.241036,0.183
"Crater","6/3/2023",12.98,31.9464,2.5,5.552,1.50612960263036,0,17.2,0.303203650114746,0.102,0.288225281489194,29922.75,1104.241036,0.183
"Crater","6/4/2023",13.461,31.58784053,3.7,5.655,1.48715700643686,0,19.4,-0.184159265748219,0.103,-0.459403726484194,25904.25,1104.241036,0.183
"Crater","6/5/2023",14.038,31.54032026,5.5,5.757,1.46818441024336,0,16.6,0.449412524873635,0.102,0.437751083083872,22554,1104.241036,0.183
"Crater","6/6/2023",14.709,31.64832026,6.8,5.86,1.45220380784899,0,19.3,0.546885108046228,0.103,0.288225281489194,19974,1104.241036,0.183
"Crater","6/7/2023",14.9,31.212,11.5,5.962,1.43323121165549,0,15.5,0.449412524873635,0.102,0.288225281489194,18577.5,1104.241036,0.183
"Crater","6/8/2023",14.9,24.91775947,10.8,6.064,1.40926030806393,0,15.4,-0.768994764783776,0.102,-0.858139197403334,17590.5,1104.241036,0.183
"Crater","6/9/2023",14.517,13.9147196,9.5,6.166,1.38129774919363,1.29,9.4,-1.25635768064674,0.102,-1.35655853605226,16911,1104.241036,0.183
"Crater","6/10/2023",13.942,17.8588804,6.7,6.268,1.3603258300409,2.72,5.4,-0.379104432093404,0.102,-0.459403726484194,16231.5,1104.241036,0.183
"Crater","6/11/2023",14.9,29.03472026,5.8,6.471,1.35533451328255,0,13.6,0.400676233287339,0.203,0.387909149218979,15949.5,1104.241036,0.183
"Crater","6/12/2023",15.091,31.10832026,6.2,6.573,1.34434522764652,0,18.5,0.400676233287339,0.102,0.238383347624302,15477,1104.241036,0.183
"Crater","6/13/2023",15.187,30.79296079,9.9,6.674,1.33635492644934,0,15.5,-0.184159265748219,0.101,-0.210194057159731,14814,1104.241036,0.183
"Crater","6/14/2023",15.091,30.8232,4.9,6.775,1.33436259412983,0,14.8,-0.0379503909893291,0.101,-0.509245660349086,13563,1104.241036,0.183
"Crater","6/15/2023",14.517,31.29407974,3.4,6.877,1.33436259412983,0.44,9.9,-0.330368140507108,0.102,-0.309877924889516,12312,1104.241036,0.183
"Crater","6/16/2023",14.9,28.58975947,3.5,6.978,1.34035357236779,0,15.6,0.254467358528449,0.101,0.238383347624302,11687.57143,1104.241036,0.183
"Crater","6/17/2023",15.091,27.49247974,5.9,7.079,1.32737195441225,0,17.1,-1.06141251430155,0.101,-0.957823065133119,11689.71429,1104.241036,0.183
"Crater","6/18/2023",15.187,22.032,2.8,7.179,1.3323632711706,0.94,12.5,-0.57404959843859,0.1,-0.559087594213979,12318.42857,1104.241036,0.183
"Crater","6/19/2023",14.134,12.00527974,0.9,7.28,1.34434522764652,12.22,7.2,-0.476577015265997,0.101,-0.758455329673549,12947.14286,1104.241036,0.183
"Crater","6/20/2023",12.883,15.36192026,1.1,7.28,1.35732684560206,6.88,6.8,-0.427840723679701,0,-0.608929528078872,13575.85714,1104.241036,0.183
"Crater","6/21/2023",13.173,26.784,1.5,7.381,1.36731646975848,0.49,9.7,0.449412524873635,0.101,0.338067215354087,14204.57143,1104.241036,0.183
"Crater","6/22/2023",13.846,32.1408,1.6,7.381,1.37730609391489,0,17.3,0.79056656597771,0,0.886328487867905,14833.28571,1104.241036,0.183
"Crater","6/23/2023",14.421,32.1192,6.3,7.381,1.37130812503721,0,16.7,0.449412524873635,0,0.288225281489194,14692.42857,1104.241036,0.183
"Crater","6/24/2023",14.996,32.0544,7.5,7.481,1.38029808771401,0,14.8,0.741830274391414,0.1,0.736802686273227,13782,1104.241036,0.183
"Crater","6/25/2023",15.282,32.01984053,6.7,7.481,1.36731646975848,0,15.7,0.741830274391414,0,0.736802686273227,12102,1104.241036,0.183
"Crater","6/26/2023",15.664,31.80384053,7,7.481,1.34834387356498,0,15.7,0.400676233287339,0,0.487593016948764,10769,1104.241036,0.183
"Crater","6/27/2023",15.855,31.5576,7.9,7.582,1.32936428673176,0,13.7,0.595621399632524,0.101,0.587276884678549,9687.75,1104.241036,0.183
"Crater","6/28/2023",16.141,31.44095947,7.5,7.582,1.30340105082069,0,13.9,0.9367754407366,0,0.786644620138119,8858.25,1104.241036,0.183
"Crater","6/29/2023",16.523,31.43663921,8.6,7.682,1.27943713786884,0,15.8,1.22919319025438,0.1,1.13553815719237,7933.5,1104.241036,0.183
"Crater","6/30/2023",16.618,31.50143921,9.9,7.682,1.26445619695408,0,16.8,1.18045689866808,0,1.18538009105726,7008.75,1104.241036,0.183
"Crater","7/1/2023",16.713,31.31135947,9.5,7.782,1.24547661012086,0,18,1.08298431549549,0.1,0.886328487867905,6372,1104.241036,0.183
"Crater","7/2/2023",16.523,30.81023921,7.5,7.882,1.22550435244775,0,17.2,1.18045689866808,0.1,1.23522202492215,6023.25,1104.241036,0.183
"Crater","7/3/2023",16.427,30.75407974,7.6,7.882,1.21252273449221,0,18.8,1.57034723135845,0,1.43458976038172,5962.5,1104.241036,0.183
"Crater","7/4/2023",16.237,31.0608,8.5,7.983,1.19754179357745,0,18.1,1.32666577342697,0.101,1.43458976038172,5901.75,1104.241036,0.183
"Crater","7/5/2023",16.046,30.90527974,12.3,8.082,1.18156818182279,0,15.3,1.47287464818586,0.099,1.53427362811151,5841,1104.241036,0.183
"Crater","7/6/2023",15.855,30.55535947,13,8.182,1.16658724090803,0,17,1.37540206501327,0.1,1.43458976038172,5780.25,1104.241036,0.183
"Crater","7/7/2023",15.855,30.348,11.5,8.282,1.14760765407481,0,16.4,1.03424802390919,0.1,1.23522202492215,5719.5,1104.241036,0.183
"Crater","7/8/2023",15.855,30.27024053,9.3,8.382,1.13063438084054,0,16.6,1.22919319025438,0.1,1.38474782651683,5658.75,1104.241036,0.183
"Crater","7/9/2023",15.855,30.1536,8.6,8.481,1.11066212316743,0,17.1,1.27792948184067,0.099,1.18538009105726,5627.25,1104.241036,0.183
"Crater","7/10/2023",15.76,30.22272026,9.1,8.581,1.08269956429713,0,16.4,0.546885108046228,0.1,0.537434950813657,5625,1104.241036,0.183
"Crater","7/11/2023",15.76,30.35232026,8.4,8.68,1.06272730662402,0,11.9,1.42413835659956,0.099,1.18538009105726,5445,1104.241036,0.183
"Crater","7/12/2023",15.569,29.79935947,8.4,8.779,1.03875640303245,0,14.8,1.18045689866808,0.099,0.98601235559769,5220.75,1104.241036,0.183
"Crater","7/13/2023",15.378,29.4624,9.5,8.879,1.01279316712138,0,14.3,1.18045689866808,0.1,1.03585428946258,4952.25,1104.241036,0.183
"Crater","7/14/2023",15.282,29.91168105,9.7,8.978,0.991821247968655,0,14.9,1.47287464818586,0.099,1.38474782651683,4846.5,1104.241036,0.183
"Crater","7/15/2023",15.091,29.90736079,10,9.077,0.973841322615052,0,18.6,1.81402868928994,0.099,1.88316716516576,4740.75,1104.241036,0.183
"Crater","7/16/2023",14.996,28.8144,11.5,9.176,0.952869403462328,0,20.6,1.52161093977216,0.099,1.68379942970619,4577.25,1104.241036,0.183
"Crater","7/17/2023",14.996,28.95695947,10.4,9.275,0.921914850792905,0,17.7,0.205731066942153,0.099,0.288225281489194,4356,1104.241036,0.183
"Crater","7/18/2023",14.996,29.9376,7,9.373,0.892952630442992,0,12.7,1.86276498087623,0.098,1.83332523130086,4077,1104.241036,0.183
"Crater","7/19/2023",14.517,29.43216079,6.6,9.472,0.86099142565424,0,20.4,1.81402868928994,0.099,1.73364136357108,3798,1104.241036,0.183
"Crater","7/20/2023",14.325,28.83168105,13.2,9.571,0.826038227066365,0,17.1,1.61908352294475,0.099,1.63395749584129,3849,1104.241036,0.183
"Crater","7/21/2023",14.23,29.09952026,11.6,9.669,0.787093373199755,0,16.5,1.57034723135845,0.098,1.53427362811151,4197,1104.241036,0.183
"Crater","7/22/2023",14.23,29.03903921,10.9,9.768,0.739158556656344,0,16.1,1.47287464818586,0.099,1.48443169424662,4413,1104.241036,0.183
"Crater","7/23/2023",14.134,28.5552,11.2,9.866,0.692223401592545,0,15.8,1.52161093977216,0.098,1.38474782651683,4350,1104.241036,0.183
